Subject,SentOn,ReceivedTime,Customer,Room,Model,Axeda S/N,Date,State,Date_JST
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2024-05-30 12:34:47","2024-05-30 12:34:53.304000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2024-05-29 22:34:37.320 UTC-05:00","true","2024-05-30 12:34:37.320000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-05-30 12:42:40","2024-05-30 12:42:50.927000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-05-29 21:42:37.165 UTC-06:00","false","2024-05-30 12:42:37.165000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-05-30 12:46:50","2024-05-30 12:46:55.683000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-05-29 21:46:47.353 UTC-06:00","true","2024-05-30 12:46:47.353000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-05-30 12:47:40","2024-05-30 12:47:45.682000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-05-29 22:47:37.161 UTC-05:00","false","2024-05-30 12:47:37.161000"
"TW ConnectionStatusDetection : **CMS** SELF REGIONAL HEALTHCARE SMS20230230: TRINIAS","2024-05-30 12:47:40","2024-05-30 12:47:45.039000","**CMS** SELF REGIONAL HEALTHCARE","SMS20230230: TRINIAS","Trinias","SNCDB255D23000","2024-05-29 22:47:37.638 UTC-05:00","false","2024-05-30 12:47:37.638000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-05-30 12:48:38","2024-05-30 12:48:44.596000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-05-29 22:48:35.356 UTC-05:00","true","2024-05-30 12:48:35.356000"
"TW ConnectionStatusDetection : **CMS** SELF REGIONAL HEALTHCARE SMS20230230: TRINIAS","2024-05-30 12:50:14","2024-05-30 12:50:17.850000","**CMS** SELF REGIONAL HEALTHCARE","SMS20230230: TRINIAS","Trinias","SNCDB255D23000","2024-05-29 22:50:12.069 UTC-05:00","true","2024-05-30 12:50:12.069000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-05-30 12:52:41","2024-05-30 12:52:45.485000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-05-29 21:52:37.164 UTC-06:00","false","2024-05-30 12:52:37.164000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-05-30 12:55:03","2024-05-30 12:55:06.431000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-05-29 21:55:00.066 UTC-06:00","true","2024-05-30 12:55:00.066000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 13:02:47","2024-05-30 13:02:55.641000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-29 22:02:37.458 UTC-06:00","false","2024-05-30 13:02:37.458000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2024-05-30 13:07:40","2024-05-30 13:07:45.270000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2024-05-29 21:07:37.209 UTC-07:00","false","2024-05-30 13:07:37.209000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2024-05-30 13:07:48","2024-05-30 13:07:51.713000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2024-05-29 21:07:45.133 UTC-07:00","true","2024-05-30 13:07:45.133000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-05-30 13:07:41","2024-05-30 13:07:46.442000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-05-29 22:07:37.164 UTC-06:00","false","2024-05-30 13:07:37.164000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 13:09:05","2024-05-30 13:09:15.296000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-29 22:08:54.996 UTC-06:00","true","2024-05-30 13:08:54.996000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-05-30 13:13:05","2024-05-30 13:13:09.582000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-05-29 22:13:03.398 UTC-06:00","true","2024-05-30 13:13:03.398000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-05-30 13:22:40","2024-05-30 13:22:46.360000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-05-29 22:22:37.164 UTC-06:00","false","2024-05-30 13:22:37.164000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2024-05-30 13:24:04","2024-05-30 13:24:28.056000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2024-05-29 22:24:02.425 UTC-06:00","true","2024-05-30 13:24:02.425000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2024-05-30 13:27:40","2024-05-30 13:27:43.986000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2024-05-29 20:27:37.204 UTC-08:00","false","2024-05-30 13:27:37.204000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2024-05-30 13:29:34","2024-05-30 13:29:40.740000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2024-05-29 20:29:32.250 UTC-08:00","true","2024-05-30 13:29:32.250000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 13:32:40","2024-05-30 13:32:46.642000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-29 22:32:37.360 UTC-06:00","false","2024-05-30 13:32:37.360000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2024-05-30 13:32:40","2024-05-30 13:32:46.450000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2024-05-30 13:32:37.171 UTC+09:00","false","2024-05-30 13:32:37.171000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2024-05-30 13:32:54","2024-05-30 13:33:00.965000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2024-05-30 13:32:52.944 UTC+09:00","true","2024-05-30 13:32:52.944000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 13:33:22","2024-05-30 13:33:57.937000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-29 22:33:20.238 UTC-06:00","true","2024-05-30 13:33:20.238000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-05-30 13:42:40","2024-05-30 13:42:45.619000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-05-29 22:42:37.164 UTC-06:00","false","2024-05-30 13:42:37.164000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-05-30 13:43:19","2024-05-30 13:43:26.348000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-05-29 22:43:17.309 UTC-06:00","true","2024-05-30 13:43:17.309000"
"TW ConnectionStatusDetection : **SNW** CABINET PEAKS MEDICAL CENTER SMS20230130: FSX1","2024-05-30 13:59:38","2024-05-30 13:59:44.053000","**SNW** CABINET PEAKS MEDICAL CENTER","SMS20230130: FSX1","FLUOROspeed.X1","SN077D65D23000","2024-05-29 21:59:35.933 UTC-07:00","true","2024-05-30 13:59:35.933000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-05-30 13:59:08","2024-05-30 13:59:16.084000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-05-29 23:59:05.697 UTC-05:00","true","2024-05-30 13:59:05.697000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-05-30 13:57:40","2024-05-30 13:57:44.717000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-05-29 23:57:37.163 UTC-05:00","false","2024-05-30 13:57:37.163000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2024-05-30 14:02:40","2024-05-30 14:02:43.913000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2024-05-30 14:02:37.162 UTC+09:00","false","2024-05-30 14:02:37.162000"
"TW ConnectionStatusDetection : **SNW** CABINET PEAKS MEDICAL CENTER SMS20230130: FSX1","2024-05-30 14:07:40","2024-05-30 14:07:44.383000","**SNW** CABINET PEAKS MEDICAL CENTER","SMS20230130: FSX1","FLUOROspeed.X1","SN077D65D23000","2024-05-29 22:07:37.162 UTC-07:00","false","2024-05-30 14:07:37.162000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2024-05-30 14:14:00","2024-05-30 14:14:04.244000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2024-05-30 14:13:58.528 UTC+09:00","true","2024-05-30 14:13:58.528000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 15:02:40","2024-05-30 15:02:51.039000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 00:02:37.444 UTC-06:00","false","2024-05-30 15:02:37.444000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 15:03:37","2024-05-30 15:03:41.288000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 00:03:35.130 UTC-06:00","true","2024-05-30 15:03:35.130000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2024-05-30 15:37:40","2024-05-30 15:37:46.470000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2024-05-30 01:37:37.845 UTC-05:00","true","2024-05-30 15:37:37.845000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-05-30 15:37:40","2024-05-30 15:37:45.715000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-05-30 01:37:37.161 UTC-05:00","false","2024-05-30 15:37:37.161000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2024-05-30 15:37:40","2024-05-30 15:37:45.669000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2024-05-30 01:37:37.204 UTC-05:00","true","2024-05-30 15:37:37.204000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2024-05-30 15:41:16","2024-05-30 15:41:23.177000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2024-05-30 01:41:06.884 UTC-05:00","true","2024-05-30 15:41:06.884000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-05-30 16:02:40","2024-05-30 16:02:43.757000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-05-30 01:02:37.165 UTC-06:00","false","2024-05-30 16:02:37.165000"
"TW ConnectionStatusDetection : **BMI** McFarland Clinic FSX1 SMS20220161: FSX1","2024-05-30 16:05:03","2024-05-30 16:05:08.941000","**BMI** McFarland Clinic FSX1","SMS20220161: FSX1","FLUOROspeed.X1","SN588154A796C1","2024-05-30 01:05:00.232 UTC-06:00","true","2024-05-30 16:05:00.232000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2024-05-30 16:07:40","2024-05-30 16:07:46.035000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2024-05-30 02:07:37.164 UTC-05:00","false","2024-05-30 16:07:37.164000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2024-05-30 16:32:48","2024-05-30 16:32:54.928000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2024-05-29 23:32:37.211 UTC-08:00","false","2024-05-30 16:32:37.211000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2024-05-30 16:36:37","2024-05-30 16:36:41.091000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2024-05-29 23:36:35.141 UTC-08:00","true","2024-05-30 16:36:35.141000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 17:37:52","2024-05-30 17:37:55.634000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 02:37:50.103 UTC-06:00","true","2024-05-30 17:37:50.103000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 17:37:40","2024-05-30 17:37:54.046000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 02:37:37.450 UTC-06:00","false","2024-05-30 17:37:37.450000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 17:52:40","2024-05-30 17:52:47.329000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 02:52:37.434 UTC-06:00","false","2024-05-30 17:52:37.434000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2024-05-30 17:52:40","2024-05-30 17:52:47.118000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2024-05-30 00:52:37.202 UTC-08:00","false","2024-05-30 17:52:37.202000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2024-05-30 17:53:07","2024-05-30 17:53:11.466000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2024-05-30 00:53:05.403 UTC-08:00","true","2024-05-30 17:53:05.403000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 17:53:37","2024-05-30 17:53:41.894000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 02:53:34.811 UTC-06:00","true","2024-05-30 17:53:34.811000"
"TW ConnectionStatusDetection : **SMS** RSTI Trinias SMS RSTI Trinias","2024-05-30 18:02:48","2024-05-30 18:02:55.333000","**SMS** RSTI Trinias","SMS RSTI Trinias ","Trinias","SN0D1670F54000","2024-05-30 04:02:37.590 UTC-05:00","false","2024-05-30 18:02:37.590000"
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2024-05-30 18:02:48","2024-05-30 18:02:54.511000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2024-05-30 03:02:37.162 UTC-06:00","false","2024-05-30 18:02:37.162000"
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2024-05-30 18:04:15","2024-05-30 18:04:20.130000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2024-05-30 03:04:12.694 UTC-06:00","true","2024-05-30 18:04:12.694000"
"TW ConnectionStatusDetection : **SMS** RSTI Trinias SMS RSTI Trinias","2024-05-30 18:04:41","2024-05-30 18:04:44.879000","**SMS** RSTI Trinias","SMS RSTI Trinias ","Trinias","SN0D1670F54000","2024-05-30 04:04:39.025 UTC-05:00","true","2024-05-30 18:04:39.025000"
"TW ConnectionStatusDetection : **SMS** RSTI Trinias SMS RSTI Trinias","2024-05-30 18:37:40","2024-05-30 18:37:46.876000","**SMS** RSTI Trinias","SMS RSTI Trinias ","Trinias","SN0D1670F54000","2024-05-30 04:37:37.626 UTC-05:00","false","2024-05-30 18:37:37.626000"
"TW ConnectionStatusDetection : **SMS** RSTI Trinias SMS RSTI Trinias","2024-05-30 18:37:59","2024-05-30 18:38:02.953000","**SMS** RSTI Trinias","SMS RSTI Trinias ","Trinias","SN0D1670F54000","2024-05-30 04:37:56.756 UTC-05:00","true","2024-05-30 18:37:56.756000"
"TW ConnectionStatusDetection : **CMS** SELF REGIONAL HEALTHCARE SMS20230230: TRINIAS","2024-05-30 23:52:46","2024-05-30 23:54:47.942000","**CMS** SELF REGIONAL HEALTHCARE","SMS20230230: TRINIAS","Trinias","SNCDB255D23000","2024-05-30 09:52:37.667 UTC-05:00","false","2024-05-30 23:52:37.667000"
"TW ConnectionStatusDetection : **AIL** Holzer Medical Center SMS20230091: TRINIAS","2024-05-30 23:52:46","2024-05-30 23:54:46.632000","**AIL** Holzer Medical Center","SMS20230091: TRINIAS","Trinias","SN63F855D23000","2024-05-30 09:52:37.691 UTC-05:00","false","2024-05-30 23:52:37.691000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2024-05-30 23:52:46","2024-05-30 23:54:46.427000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2024-05-30 08:52:37.456 UTC-06:00","false","2024-05-30 23:52:37.456000"
"TW ConnectionStatusDetection : **SMS** RSTI Trinias SMS RSTI Trinias","2024-05-30 23:52:46","2024-05-30 23:54:46.274000","**SMS** RSTI Trinias","SMS RSTI Trinias ","Trinias","SN0D1670F54000","2024-05-30 09:52:37.605 UTC-05:00","false","2024-05-30 23:52:37.605000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2024-05-30 23:52:46","2024-05-30 23:54:46.074000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2024-05-30 09:52:37.257 UTC-05:00","false","2024-05-30 23:52:37.257000"
"TW ConnectionStatusDetection : **SNW** Logan Medical Center in Kalispell SVG4 SMS20200346: SVG4","2024-05-30 23:52:46","2024-05-30 23:54:45.075000","**SNW** Logan Medical Center in Kalispell SVG4","SMS20200346: SVG4","DR-300","SN0C879B03D44F","2024-05-30 07:52:37.272 UTC-07:00","false","2024-05-30 23:52:37.272000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2024-05-30 23:52:46","2024-05-30 23:54:44.918000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2024-05-30 08:52:37.270 UTC-06:00","false","2024-05-30 23:52:37.270000"
"TW ConnectionStatusDetection : **CMS** St Thomas Midtown Hospital SVG4 SMS20200361: SVG4","2024-05-30 23:52:46","2024-05-30 23:54:44.907000","**CMS** St Thomas Midtown Hospital SVG4","SMS20200361: SVG4","DR-300","SN381F53196C49","2024-05-30 08:52:37.261 UTC-06:00","false","2024-05-30 23:52:37.261000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2024-05-30 23:52:46","2024-05-30 23:54:44.875000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2024-05-30 09:52:37.458 UTC-05:00","false","2024-05-30 23:52:37.458000"
"TW ConnectionStatusDetection : **AGI** Palomar Medical Center Poway SVG4 SMS20200058: SVG4","2024-05-30 23:52:45","2024-05-30 23:54:08.473000","**AGI** Palomar Medical Center Poway SVG4","SMS20200058: SVG4","DR-300","SN39FE53196C49","2024-05-30 06:52:37.255 UTC-08:00","false","2024-05-30 23:52:37.255000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2024-05-30 23:52:43","2024-05-30 23:54:07.710000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2024-05-30 06:52:37.253 UTC-08:00","false","2024-05-30 23:52:37.253000"
"TW ConnectionStatusDetection : **MMS** St. Tammany Parish SVG4 SMS20190049: SVG4","2024-05-30 23:52:43","2024-05-30 23:54:07.312000","**MMS** St. Tammany Parish SVG4","SMS20190049: SVG4","DR-300","SNB91F53196C49","2024-05-30 08:52:37.234 UTC-06:00","false","2024-05-30 23:52:37.234000"
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2024-05-30 23:52:43","2024-05-30 23:54:06.099000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2024-05-30 09:52:37.239 UTC-05:00","false","2024-05-30 23:52:37.239000"
"TW ConnectionStatusDetection : **SMS-IL** Northwest Community SVG4 SMS20210359: SVG4","2024-05-30 23:52:43","2024-05-30 23:54:05.869000","**SMS-IL** Northwest Community SVG4","SMS20210359: SVG4","DR-300","SN063924A796C1","2024-05-30 08:52:37.220 UTC-06:00","false","2024-05-30 23:52:37.220000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2024-05-30 23:52:43","2024-05-30 23:54:05.832000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2024-05-30 07:52:37.234 UTC-07:00","false","2024-05-30 23:52:37.234000"
